carrier_code,date,flight_number,tail_number,destination_airport,scheduled_departure_time,actual_departure_time,scheduled_elapsed_time,actual_elapsed_time,departure_delay,wheels_off_time,taxi_out_time,delay_carrier,delay_weather,delay_national_aviation_system,delay_security,delay_late_aircraft_arrival
AS,2023-01-10,876,N953AK,SFO,14:40:00,15:10:00,310,306,30,15:57:00,47,0,0,0,0,26
AS,2023-01-10,888,N952AK,SEA,12:10:00,12:44:00,358,310,34,13:07:00,23,0,0,0,0,0
AS,2023-01-10,892,N577AS,SAN,15:15:00,17:48:00,336,322,153,18:15:00,27,0,0,0,0,139
AS,2023-01-10,896,N924AK,SEA,13:45:00,15:00:00,358,332,75,15:45:00,45,0,0,0,0,49
AS,2023-01-11,802,N918AK,SEA,21:05:00,21:25:00,355,346,20,21:48:00,23,0,0,0,0,0
AS,2023-01-11,828,N952AK,ANC,23:45:00,23:44:00,368,389,-1,00:09:00,25,0,0,20,0,0
AS,2023-01-11,834,N938AK,PDX,16:50:00,20:15:00,344,331,205,20:40:00,25,0,0,0,0,192
AS,2023-01-11,848,N976AK,SEA,23:55:00,23:56:00,355,357,1,00:18:00,22,0,0,0,0,0
AS,2023-01-11,866,N597AS,LAX,16:15:00,18:01:00,335,317,106,18:28:00,27,88,0,0,0,0
AS,2023-01-11,876,N953AK,SFO,14:40:00,14:44:00,310,305,4,15:06:00,22,0,0,0,0,0
AS,2023-01-11,888,N974AK,SEA,12:10:00,13:03:00,358,324,53,13:21:00,18,0,0,0,0,19
AS,2023-01-11,892,N506AS,SAN,15:15:00,17:54:00,336,317,159,18:25:00,31,0,0,0,0,140
AS,2023-01-11,896,N949AK,SEA,13:45:00,19:03:00,358,359,318,19:37:00,34,0,0,1,0,318
AS,2023-01-12,802,N977AK,SEA,21:05:00,21:06:00,355,332,1,21:29:00,23,0,0,0,0,0
AS,2023-01-12,828,N479AS,ANC,23:45:00,23:42:00,368,367,-3,00:02:00,20,0,0,0,0,0
AS,2023-01-12,830,N464AS,SJC,12:50:00,13:11:00,315,316,21,13:40:00,29,0,0,1,0,21
AS,2023-01-12,834,N934AK,PDX,16:50:00,16:59:00,344,332,9,17:20:00,21,0,0,0,0,0
AS,2023-01-12,848,N468AS,SEA,23:55:00,23:57:00,355,357,2,00:22:00,25,0,0,0,0,0
AS,2023-01-12,852,N478AS,LAX,22:30:00,22:29:00,335,340,-1,22:52:00,23,0,0,0,0,0
AS,2023-01-12,858,N291BT,PDX,22:20:00,22:12:00,335,330,-8,22:42:00,30,0,0,0,0,0
AS,2023-01-12,866,N931AK,LAX,16:15:00,00:00:00,335,0,0,00:00:00,0,0,0,0,0,0
AS,2023-01-12,876,N933AK,SFO,14:40:00,14:44:00,310,316,4,15:04:00,20,0,0,0,0,0
AS,2023-01-12,888,N495AS,SEA,12:10:00,12:19:00,358,368,9,12:53:00,34,9,0,10,0,0
AS,2023-01-12,892,N560AS,SAN,15:15:00,15:55:00,336,338,40,16:17:00,22,40,0,2,0,0
AS,2023-01-12,896,N946AK,SEA,13:45:00,13:54:00,358,355,9,14:17:00,23,0,0,0,0,0
AS,2023-01-13,802,N920AK,SEA,21:05:00,20:54:00,355,333,-11,21:18:00,24,0,0,0,0,0
AS,2023-01-13,828,N453AS,ANC,23:45:00,00:08:00,368,340,23,00:25:00,17,0,0,0,0,0
AS,2023-01-13,834,N403AS,PDX,16:50:00,16:55:00,344,319,5,17:20:00,25,0,0,0,0,0
AS,2023-01-13,848,N942AK,SEA,23:55:00,00:16:00,355,348,21,00:32:00,16,0,0,0,0,0
AS,2023-01-13,866,N979AK,LAX,16:15:00,16:20:00,335,327,5,16:45:00,25,0,0,0,0,0
AS,2023-01-13,876,N402AS,SFO,14:40:00,14:40:00,310,310,0,15:03:00,23,0,0,0,0,0
AS,2023-01-13,888,N464AS,SEA,12:10:00,12:19:00,358,342,9,12:40:00,21,0,0,0,0,0
AS,2023-01-13,892,N419AS,SAN,15:15:00,15:12:00,336,332,-3,15:34:00,22,0,0,0,0,0
AS,2023-01-13,896,N918AK,SEA,13:45:00,14:11:00,358,349,26,14:30:00,19,0,0,0,0,17
AS,2023-01-14,802,N467AS,SEA,21:05:00,20:57:00,355,328,-8,21:23:00,26,0,0,0,0,0
AS,2023-01-14,828,N483AS,ANC,23:45:00,00:21:00,368,347,36,00:42:00,21,15,0,0,0,0
AS,2023-01-14,834,N972AK,PDX,16:50:00,17:31:00,344,308,41,17:52:00,21,0,0,0,0,0
