Detailed Statistics Departures  
Origin Airport: Honolulu, HI: Daniel K Inouye International (HNL)
Airline: Alaska Airlines Inc. (AS)
Month(s): July
Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and 31
Year(s): 2024

Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport,Scheduled departure time,Actual departure time,Scheduled elapsed time (Minutes),Actual elapsed time (Minutes),Departure delay (Minutes),Wheels-off time,Taxi-Out time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
"AS","07/13/2024","0830","N921AK","SJC","15:48","15:39","311","319","-9","15:59","20","0","0","0","0","0"
"AS","07/13/2024","0834","N472AS","PDX","12:00","12:05","330","323","5","12:25","20","0","0","0","0","0"
"AS","07/13/2024","0866","N512AS","LAX","14:05","14:16","340","317","11","14:31","15","0","0","0","0","0"
"AS","07/13/2024","0876","N976AK","SFO","13:18","13:20","307","310","2","13:48","28","0","0","0","0","0"
"AS","07/13/2024","0888","N958AK","SEA","07:00","07:03","353","321","3","07:19","16","0","0","0","0","0"
"AS","07/13/2024","0892","N487AS","SAN","11:04","11:03","337","328","-1","11:24","21","0","0","0","0","0"
"AS","07/13/2024","0896","N954AK","SEA","15:09","15:03","350","342","-6","15:25","22","0","0","0","0","0"
"AS","07/13/2024","1110","N577AS","SAN","22:38","00:00","337","0","0","00:00","0","0","0","0","0","0"
"AS","07/14/2024","0293","N537AS","SEA","23:00","22:58","350","345","-2","23:16","18","0","0","0","0","0"
"AS","07/14/2024","0571","N932AK","SFO","21:35","21:33","310","301","-2","21:56","23","0","0","0","0","0"
"AS","07/14/2024","0802","N984AK","SEA","20:10","20:14","350","347","4","20:37","23","0","0","0","0","0"
"AS","07/14/2024","0816","N942AK","SEA","10:32","11:13","353","355","41","11:48","35","41","0","2","0","0"
"AS","07/14/2024","0828","N966AK","ANC","21:07","21:01","373","366","-6","21:27","26","0","0","0","0","0"
"AS","07/14/2024","0830","N985AK","SJC","15:48","15:48","311","297","0","16:09","21","0","0","0","0","0"
"AS","07/14/2024","0834","N913AK","PDX","12:00","13:48","330","324","108","14:10","22","2","0","0","0","100"
"AS","07/14/2024","0866","N971AK","LAX","14:05","14:35","340","313","30","14:50","15","0","0","0","0","0"
"AS","07/14/2024","0876","N938AK","SFO","13:18","13:15","307","302","-3","13:45","30","0","0","0","0","0"
"AS","07/14/2024","0888","N941AK","SEA","07:00","06:55","353","338","-5","07:22","27","0","0","0","0","0"
"AS","07/14/2024","0892","N949AK","SAN","11:04","10:54","337","318","-10","11:13","19","0","0","0","0","0"
"AS","07/14/2024","0896","N703AL","SEA","15:09","15:07","350","349","-2","15:34","27","0","0","0","0","0"
"AS","07/14/2024","1110","N973AK","SAN","22:38","23:15","337","322","37","23:38","23","22","0","0","0","0"
"AS","07/15/2024","0293","N587AS","SEA","23:00","22:48","350","364","-12","23:13","25","0","0","0","0","0"
"AS","07/15/2024","0571","N929AK","SFO","21:35","21:31","310","303","-4","21:53","22","0","0","0","0","0"
"AS","07/15/2024","0802","N428AS","SEA","20:10","20:04","350","348","-6","20:25","21","0","0","0","0","0"
"AS","07/15/2024","0816","N954AK","SEA","10:32","10:19","353","357","-13","10:47","28","0","0","0","0","0"
"AS","07/15/2024","0828","N408AS","ANC","21:07","21:03","373","378","-4","21:26","23","0","0","0","0","0"
"AS","07/15/2024","0830","N924AK","SJC","15:48","16:02","311","298","14","16:15","13","0","0","0","0","0"
"AS","07/15/2024","0834","N903AK","PDX","12:00","11:55","330","337","-5","12:19","24","0","0","0","0","0"
"AS","07/15/2024","0866","N402AS","LAX","14:05","14:28","340","315","23","14:46","18","0","0","0","0","0"
"AS","07/15/2024","0876","N486AS","SFO","13:18","13:16","307","302","-2","13:37","21","0","0","0","0","0"
"AS","07/15/2024","0888","N448AS","SEA","07:00","06:57","353","341","-3","07:13","16","0","0","0","0","0"
"AS","07/15/2024","0892","N936AK","SAN","11:04","11:03","337","328","-1","11:32","29","0","0","0","0","0"
"AS","07/15/2024","0896","N433AS","SEA","15:09","16:06","350","341","57","16:23","17","0","0","0","0","48"
"AS","07/15/2024","1110","N958AK","SAN","22:38","22:40","337","327","2","22:57","17","0","0","0","0","0"
"AS","07/16/2024","0293","N518AS","SEA","23:00","22:52","350","348","-8","23:14","22","0","0","0","0","0"
"AS","07/16/2024","0571","N971AK","SFO","21:35","21:25","310","318","-10","21:49","24","0","0","0","0","0"
"AS","07/16/2024","0802","N917AK","SEA","20:10","20:10","350","353","0","20:33","23","0","0","0","0","0"
"AS","07/16/2024","0816","N924AK","SEA","10:32","10:25","353","347","-7","10:47","22","0","0","0","0","0"
"AS","07/16/2024","0828","N942AK","ANC","21:07","21:08","373","375","1","21:32","24","0","0","0","0","0"
"AS","07/16/2024","0830","N707AL","SJC","15:48","16:03","311","307","15","16:21","18","0","0","0","0","0"
"AS","07/16/2024","0834","N948AK","PDX","12:00","11:57","330","358","-3","12:28","31","0","0","25","0","0"
"AS","07/16/2024","0866","N474AS","LAX","14:05","13:56","340","329","-9","14:18","22","0","0","0","0","0"
"AS","07/16/2024","0876","N977AK","SFO","13:18","13:16","307","310","-2","13:36","20","0","0","0","0","0"
"AS","07/16/2024","0888","N961AK","SEA","07:00","06:57","353","346","-3","07:17","20","0","0","0","0","0"
"AS","07/16/2024","0892","N402AS","SAN","11:04","11:19","337","322","15","11:40","21","0","0","0","0","0"
"AS","07/16/2024","0896","N457AS","SEA","15:09","15:07","350","352","-2","15:32","25","0","0","0","0","0"
"AS","07/16/2024","1110","N514AS","SAN","22:38","22:31","337","332","-7","22:55","24","0","0","0","0","0"
"AS","07/17/2024","0293","N530AS","SEA","23:00","23:31","350","361","31","23:54","23","31","0","11","0","0"
"AS","07/17/2024","0571","N936AK","SFO","21:35","21:31","310","306","-4","21:50","19","0","0","0","0","0"
"AS","07/17/2024","0802","N976AK","SEA","20:10","20:04","350","348","-6","20:25","21","0","0","0","0","0"
"AS","07/17/2024","0816","N442AS","SEA","10:32","10:20","353","347","-12","10:42","22","0","0","0","0","0"
"AS","07/17/2024","0828","N964AK","ANC","21:07","21:03","373","358","-4","21:22","19","0","0","0","0","0"
"AS","07/17/2024","0830","N958AK","SJC","15:48","16:06","311","311","18","16:29","23","18","0","0","0","0"
"AS","07/17/2024","0834","N461AS","PDX","12:00","11:54","330","327","-6","12:15","21","0","0","0","0","0"
"AS","07/17/2024","0866","N948AK","LAX","14:05","14:06","340","329","1","14:25","19","0","0","0","0","0"
"AS","07/17/2024","0876","N408AS","SFO","13:18","13:11","307","320","-7","13:38","27","0","0","0","0","0"
"AS","07/17/2024","0888","N953AK","SEA","07:00","06:53","353","343","-7","07:09","16","0","0","0","0","0"
"AS","07/17/2024","0892","N918AK","SAN","11:04","10:55","337","334","-9","11:22","27","0","0","0","0","0"
"AS","07/17/2024","0896","N967AK","SEA","15:09","16:12","350","351","63","16:40","28","2","0","1","0","61"
"AS","07/17/2024","1110","N592AS","SAN","22:38","22:32","337","334","-6","22:54","22","0","0","0","0","0"
"AS","07/18/2024","0293","N557AS","SEA","23:00","23:12","350","357","12","23:33","21","12","0","7","0","0"
"AS","07/18/2024","0571","N969AK","SFO","21:35","21:37","310","310","2","21:57","20","0","0","0","0","0"
"AS","07/18/2024","0802","N979AK","SEA","20:10","20:10","350","343","0","20:31","21","0","0","0","0","0"
"AS","07/18/2024","0816","N958AK","SEA","10:32","10:29","353","353","-3","10:50","21","0","0","0","0","0"
"AS","07/18/2024","0828","N710AL","ANC","21:07","21:29","373","371","22","21:50","21","2","0","0","0","18"
"AS","07/18/2024","0830","N440AS","SJC","15:48","15:38","311","315","-10","16:00","22","0","0","0","0","0"
