Detailed Statistics Departures  
Origin Airport: Honolulu, HI: Daniel K Inouye International (HNL)
Airline: Alaska Airlines Inc. (AS)
Month(s): December
Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and 31
Year(s): 2023

Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport,Scheduled departure time,Actual departure time,Scheduled elapsed time (Minutes),Actual elapsed time (Minutes),Departure delay (Minutes),Wheels-off time,Taxi-Out time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
"AS","12/08/2023","0896","N409AS","SEA","17:00","17:44","357","310","44","18:02","18","0","0","0","0","0"
"AS","12/09/2023","0802","N977AK","SEA","21:00","21:01","360","329","1","21:23","22","0","0","0","0","0"
"AS","12/09/2023","0804","N961AK","PAE","23:30","23:25","363","343","-5","23:48","23","0","0","0","0","0"
"AS","12/09/2023","0816","N467AS","SEA","12:14","12:06","357","330","-8","12:27","21","0","0","0","0","0"
"AS","12/09/2023","0828","N568AS","ANC","22:12","22:33","375","336","21","22:52","19","0","0","0","0","0"
"AS","12/09/2023","0830","N440AS","SJC","16:40","16:33","319","302","-7","16:57","24","0","0","0","0","0"
"AS","12/09/2023","0834","N960AK","PDX","15:25","15:17","338","317","-8","15:40","23","0","0","0","0","0"
"AS","12/09/2023","0848","N954AK","SEA","23:59","01:26","360","347","87","01:47","21","0","0","0","0","74"
"AS","12/09/2023","0866","N990AK","LAX","14:36","14:29","335","329","-7","14:51","22","0","0","0","0","0"
"AS","12/09/2023","0876","N917AK","SFO","11:57","11:55","316","297","-2","12:15","20","0","0","0","0","0"
"AS","12/09/2023","0888","N952AK","SEA","07:00","07:03","357","331","3","07:26","23","0","0","0","0","0"
"AS","12/09/2023","0892","N483AS","SAN","13:25","13:38","340","325","13","13:58","20","0","0","0","0","0"
"AS","12/09/2023","0896","N423AS","SEA","17:00","17:09","357","336","9","17:28","19","0","0","0","0","0"
"AS","12/10/2023","0802","N459AS","SEA","21:00","20:57","360","339","-3","21:15","18","0","0","0","0","0"
"AS","12/10/2023","0804","N958AK","PAE","23:30","23:14","363","365","-16","23:40","26","0","0","0","0","0"
"AS","12/10/2023","0816","N990AK","SEA","12:14","12:06","357","354","-8","12:33","27","0","0","0","0","0"
"AS","12/10/2023","0828","N589AS","ANC","22:12","22:05","375","338","-7","22:20","15","0","0","0","0","0"
"AS","12/10/2023","0830","N707AL","SJC","16:40","16:38","319","307","-2","17:00","22","0","0","0","0","0"
"AS","12/10/2023","0834","N912AK","PDX","15:25","15:23","338","328","-2","15:43","20","0","0","0","0","0"
"AS","12/10/2023","0848","N973AK","SEA","23:59","00:25","360","352","26","00:49","24","0","0","0","0","18"
"AS","12/10/2023","0866","N961AK","LAX","14:36","14:34","335","343","-2","15:03","29","0","0","0","0","0"
"AS","12/10/2023","0876","N440AS","SFO","11:57","11:55","316","310","-2","12:18","23","0","0","0","0","0"
"AS","12/10/2023","0888","N935AK","SEA","07:00","07:01","359","373","1","07:40","39","0","0","15","0","0"
"AS","12/10/2023","0892","N931AK","SAN","13:25","13:20","340","336","-5","13:44","24","0","0","0","0","0"
"AS","12/10/2023","0896","N434AS","SEA","17:00","16:53","357","351","-7","17:18","25","0","0","0","0","0"
"AS","12/11/2023","0802","N433AS","SEA","21:00","21:05","360","343","5","21:29","24","0","0","0","0","0"
"AS","12/11/2023","0804","N491AS","PAE","23:30","23:20","363","355","-10","23:47","27","0","0","0","0","0"
"AS","12/11/2023","0816","N961AK","SEA","12:14","12:07","357","351","-7","12:32","25","0","0","0","0","0"
"AS","12/11/2023","0828","N975AK","ANC","22:12","22:04","375","363","-8","22:35","31","0","0","0","0","0"
"AS","12/11/2023","0830","N704AL","SJC","16:40","16:30","319","318","-10","16:58","28","0","0","0","0","0"
"AS","12/11/2023","0834","N962AK","PDX","15:25","15:18","338","332","-7","15:39","21","0","0","0","0","0"
"AS","12/11/2023","0848","N703AL","SEA","23:59","00:09","360","346","10","00:31","22","0","0","0","0","0"
"AS","12/11/2023","0866","N958AK","LAX","14:36","14:28","335","347","-8","14:53","25","0","0","0","0","0"
"AS","12/11/2023","0876","N494AS","SFO","11:57","12:04","316","309","7","12:19","15","0","0","0","0","0"
"AS","12/11/2023","0888","N984AK","SEA","07:00","06:54","359","352","-6","07:22","28","0","0","0","0","0"
"AS","12/11/2023","0892","N291BT","SAN","13:25","13:28","340","346","3","13:54","26","0","0","0","0","0"
"AS","12/11/2023","0896","N990AK","SEA","17:00","17:02","357","352","2","17:35","33","0","0","0","0","0"
"AS","12/12/2023","0802","N938AK","SEA","21:00","21:03","360","309","3","21:22","19","0","0","0","0","0"
"AS","12/12/2023","0804","N961AK","PAE","23:30","00:02","363","312","32","00:25","23","0","0","0","0","0"
"AS","12/12/2023","0816","N407AS","SEA","12:14","12:13","357","330","-1","12:30","17","0","0","0","0","0"
"AS","12/12/2023","0828","N946AK","ANC","22:12","22:23","375","355","11","22:41","18","0","0","0","0","0"
"AS","12/12/2023","0830","N934AK","SJC","16:40","16:38","319","304","-2","17:01","23","0","0","0","0","0"
"AS","12/12/2023","0834","N948AK","PDX","15:25","15:20","338","316","-5","15:52","32","0","0","0","0","0"
"AS","12/12/2023","0848","N457AS","SEA","23:59","00:55","360","317","56","01:22","27","0","0","0","0","0"
"AS","12/12/2023","0866","N491AS","LAX","14:36","14:43","335","327","7","15:03","20","0","0","0","0","0"
"AS","12/12/2023","0876","N949AK","SFO","11:57","11:49","316","304","-8","12:12","23","0","0","0","0","0"
"AS","12/12/2023","0888","N435AS","SEA","07:00","06:56","359","333","-4","07:17","21","0","0","0","0","0"
"AS","12/12/2023","0892","N913AK","SAN","13:25","13:23","340","355","-2","13:53","30","0","0","0","0","0"
"AS","12/12/2023","0896","N929AK","SEA","17:00","17:23","357","311","23","17:39","16","0","0","0","0","0"
"AS","12/13/2023","0802","N933AK","SEA","21:00","21:01","360","308","1","21:22","21","0","0","0","0","0"
"AS","12/13/2023","0804","N931AK","PAE","23:30","23:32","363","335","2","23:53","21","0","0","0","0","0"
"AS","12/13/2023","0816","N464AS","SEA","12:14","12:14","357","327","0","12:39","25","0","0","0","0","0"
"AS","12/13/2023","0830","N486AS","SJC","16:40","16:35","319","277","-5","16:50","15","0","0","0","0","0"
"AS","12/13/2023","0834","N974AK","PDX","15:25","15:54","338","297","29","16:17","23","0","0","0","0","0"
"AS","12/13/2023","0848","N990AK","SEA","23:59","23:46","360","318","-13","00:10","24","0","0","0","0","0"
"AS","12/13/2023","0866","N961AK","LAX","14:36","14:47","335","333","11","15:14","27","0","0","0","0","0"
"AS","12/13/2023","0876","N943AK","SFO","11:57","11:52","316","286","-5","12:13","21","0","0","0","0","0"
"AS","12/13/2023","0888","N903AK","SEA","07:00","07:02","359","336","2","07:43","41","0","0","0","0","0"
"AS","12/13/2023","0892","N929AK","SAN","13:25","13:48","340","319","23","14:10","22","0","0","0","0","0"
"AS","12/13/2023","0896","N978AK","SEA","17:00","17:35","357","317","35","18:03","28","0","0","0","0","0"
"AS","12/14/2023","0802","N982AK","SEA","21:12","21:04","358","347","-8","21:29","25","0","0","0","0","0"
"AS","12/14/2023","0816","N491AS","SEA","12:19","13:08","356","337","49","13:27","19","0","0","0","0","30"
"AS","12/14/2023","0828","N955AK","ANC","22:25","22:45","365","382","20","23:17","32","20","0","17","0","0"
"AS","12/14/2023","0830","N985AK","SJC","16:48","16:38","311","276","-10","16:54","16","0","0","0","0","0"
"AS","12/14/2023","0834","N954AK","PDX","15:35","15:51","335","322","16","16:07","16","0","0","0","0","0"
"AS","12/14/2023","0848","N926AK","SEA","23:59","23:49","358","350","-10","00:18","29","0","0","0","0","0"
"AS","12/14/2023","0849","N976AK","PAE","23:34","23:29","346","362","-5","23:57","28","0","0","0","0","0"
"AS","12/14/2023","0866","N931AK","LAX","14:38","14:37","332","316","-1","15:16","39","0","0","0","0","0"
"AS","12/14/2023","0876","N453AS","SFO","13:10","13:21","315","290","11","13:42","21","0","0","0","0","0"
"AS","12/14/2023","0888","N703AL","SEA","07:00","06:58","358","339","-2","07:25","27","0","0","0","0","0"
"AS","12/14/2023","0892","N933AK","SAN","14:00","14:25","334","305","25","14:52","27","0","0","0","0","0"
"AS","12/14/2023","0896","N518AS","SEA","17:00","17:06","359","341","6","17:36","30","0","0","0","0","0"
"AS","12/15/2023","0802","N494AS","SEA","21:12","21:29","358","354","17","21:51","22","0","0","0","0","0"
"AS","12/15/2023","0816","N903AK","SEA","12:19","12:14","356","350","-5","12:34","20","0","0","0","0","0"
"AS","12/15/2023","0828","N937AK","ANC","22:25","22:14","365","351","-11","22:37","23","0","0","0","0","0"
"AS","12/15/2023","0830","N963AK","SJC","16:48","16:44","311","294","-4","17:00","16","0","0","0","0","0"
"AS","12/15/2023","0834","N984AK","PDX","15:35","15:29","335","348","-6","15:52","23","0","0","0","0","0"
"AS","12/15/2023","0848","N955AK","SEA","23:59","00:28","358","349","29","00:48","20","0","0","0","0","20"
"AS","12/15/2023","0849","N462AS","PAE","23:34","23:24","346","347","-10","23:39","15","0","0","0","0","0"
"AS","12/15/2023","0866","N537AS","LAX","14:00","13:59","332","316","-1","14:22","23","0","0","0","0","0"
"AS","12/15/2023","0876","N935AK","SFO","13:10","13:05","315","301","-5","13:27","22","0","0","0","0","0"
"AS","12/15/2023","0888","N487AS","SEA","07:00","07:00","358","362","0","07:23","23","0","0","0","0","0"
