Detailed Statistics Departures  
Origin Airport: Honolulu, HI: Daniel K Inouye International (HNL)
Airline: Alaska Airlines Inc. (AS)
Month(s): February
Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and 31
Year(s): 2024

Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport,Scheduled departure time,Actual departure time,Scheduled elapsed time (Minutes),Actual elapsed time (Minutes),Departure delay (Minutes),Wheels-off time,Taxi-Out time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
"AS","02/08/2024","0866","N495AS","LAX","16:26","16:24","333","333","-2","16:46","22","0","0","0","0","0"
"AS","02/08/2024","0876","N962AK","SFO","16:48","16:39","311","331","-9","17:11","32","0","0","0","0","0"
"AS","02/08/2024","0888","N487AS","SEA","07:00","06:55","355","391","-5","07:41","46","0","0","31","0","0"
"AS","02/08/2024","0892","N963AK","SAN","13:55","13:45","340","333","-10","14:07","22","0","0","0","0","0"
"AS","02/08/2024","0896","N705AL","SEA","15:20","15:24","358","363","4","15:47","23","0","0","0","0","0"
"AS","02/09/2024","0802","N514AS","SEA","21:20","21:11","355","335","-9","21:29","18","0","0","0","0","0"
"AS","02/09/2024","0804","N291BT","PAE","13:15","13:06","340","356","-9","13:37","31","0","0","0","0","0"
"AS","02/09/2024","0816","N973AK","SEA","11:42","11:45","358","343","3","12:03","18","0","0","0","0","0"
"AS","02/09/2024","0828","N952AK","ANC","23:05","22:59","367","350","-6","23:20","21","0","0","0","0","0"
"AS","02/09/2024","0830","N968AK","SJC","14:45","14:35","310","313","-10","15:03","28","0","0","0","0","0"
"AS","02/09/2024","0834","N495AS","PDX","12:28","12:32","341","336","4","13:01","29","0","0","0","0","0"
"AS","02/09/2024","0848","N956AK","SEA","23:59","23:53","355","337","-6","00:11","18","0","0","0","0","0"
"AS","02/09/2024","0866","N703AL","LAX","16:26","16:15","333","349","-11","16:39","24","0","0","0","0","0"
"AS","02/09/2024","0876","N917AK","SFO","16:48","17:03","311","307","15","17:23","20","0","0","0","0","0"
"AS","02/09/2024","0888","N487AS","SEA","07:00","06:58","355","360","-2","07:29","31","0","0","0","0","0"
"AS","02/09/2024","0892","N974AK","SAN","13:55","13:47","340","333","-8","14:11","24","0","0","0","0","0"
"AS","02/09/2024","0896","N977AK","SEA","15:20","15:17","358","343","-3","15:35","18","0","0","0","0","0"
"AS","02/10/2024","0802","N967AK","SEA","21:20","21:17","355","330","-3","21:40","23","0","0","0","0","0"
"AS","02/10/2024","0804","N975AK","PAE","13:15","13:03","340","335","-12","13:32","29","0","0","0","0","0"
"AS","02/10/2024","0816","N968AK","SEA","11:42","11:37","358","331","-5","12:00","23","0","0","0","0","0"
"AS","02/10/2024","0828","N985AK","ANC","23:05","22:52","367","365","-13","23:15","23","0","0","0","0","0"
"AS","02/10/2024","0830","N291BT","SJC","14:45","14:40","310","294","-5","14:59","19","0","0","0","0","0"
"AS","02/10/2024","0834","N703AL","PDX","12:28","12:25","341","321","-3","12:47","22","0","0","0","0","0"
"AS","02/10/2024","0848","N929AK","SEA","23:59","23:47","355","333","-12","00:04","17","0","0","0","0","0"
"AS","02/10/2024","0866","N453AS","LAX","16:26","16:18","333","338","-8","16:50","32","0","0","0","0","0"
"AS","02/10/2024","0876","N971AK","SFO","16:48","17:08","311","289","20","17:26","18","0","0","0","0","0"
"AS","02/10/2024","0888","N967AK","SEA","07:00","07:32","355","335","32","07:57","25","0","0","0","0","0"
"AS","02/10/2024","0892","N474AS","SAN","13:55","13:53","340","318","-2","14:11","18","0","0","0","0","0"
"AS","02/10/2024","0896","N433AS","SEA","15:20","16:27","358","335","67","16:54","27","0","0","0","0","44"
"AS","02/11/2024","0802","N955AK","SEA","21:20","21:15","355","336","-5","21:33","18","0","0","0","0","0"
"AS","02/11/2024","0804","N491AS","PAE","13:15","13:08","340","330","-7","13:24","16","0","0","0","0","0"
"AS","02/11/2024","0816","N291BT","SEA","11:42","11:34","358","326","-8","11:52","18","0","0","0","0","0"
"AS","02/11/2024","0828","N932AK","ANC","23:05","23:02","367","346","-3","23:26","24","0","0","0","0","0"
"AS","02/11/2024","0830","N512AS","SJC","14:45","17:59","310","294","194","18:18","19","178","0","0","0","0"
"AS","02/11/2024","0834","N937AK","PDX","12:28","12:22","341","322","-6","12:47","25","0","0","0","0","0"
"AS","02/11/2024","0848","N952AK","SEA","23:59","23:56","355","344","-3","00:18","22","0","0","0","0","0"
"AS","02/11/2024","0866","N707AL","LAX","16:26","16:21","333","329","-5","16:46","25","0","0","0","0","0"
"AS","02/11/2024","0876","N586AS","SFO","15:20","15:11","311","309","-9","15:43","32","0","0","0","0","0"
"AS","02/11/2024","0888","N915AK","SEA","07:00","07:12","355","328","12","07:28","16","0","0","0","0","0"
"AS","02/11/2024","0892","N913AK","SAN","13:55","14:09","340","315","14","14:31","22","0","0","0","0","0"
"AS","02/12/2024","0802","N516AS","SEA","21:20","21:10","355","346","-10","21:30","20","0","0","0","0","0"
"AS","02/12/2024","0804","N915AK","PAE","13:15","14:01","340","350","46","14:32","31","46","0","10","0","0"
"AS","02/12/2024","0816","N967AK","SEA","11:42","11:35","358","342","-7","11:59","24","0","0","0","0","0"
"AS","02/12/2024","0828","N973AK","ANC","23:05","23:12","367","362","7","23:35","23","0","0","0","0","0"
"AS","02/12/2024","0830","N491AS","SJC","14:45","14:37","310","307","-8","15:04","27","0","0","0","0","0"
"AS","02/12/2024","0834","N703AL","PDX","12:28","12:27","341","325","-1","12:51","24","0","0","0","0","0"
"AS","02/12/2024","0848","N448AS","SEA","23:59","00:09","355","339","10","00:28","19","0","0","0","0","0"
"AS","02/12/2024","0866","N971AK","LAX","16:26","16:18","333","316","-8","16:34","16","0","0","0","0","0"
"AS","02/12/2024","0876","N913AK","SFO","15:20","15:12","311","308","-8","15:36","24","0","0","0","0","0"
"AS","02/12/2024","0888","N966AK","SEA","07:00","07:02","355","348","2","07:23","21","0","0","0","0","0"
"AS","02/12/2024","0892","N983AK","SAN","13:55","13:55","340","334","0","14:23","28","0","0","0","0","0"
"AS","02/13/2024","0802","N977AK","SEA","21:20","21:09","355","328","-11","21:33","24","0","0","0","0","0"
"AS","02/13/2024","0804","N469AS","PAE","13:15","13:08","340","345","-7","13:35","27","0","0","0","0","0"
"AS","02/13/2024","0816","N491AS","SEA","11:42","11:37","358","341","-5","12:03","26","0","0","0","0","0"
"AS","02/13/2024","0828","N956AK","ANC","23:05","22:54","367","346","-11","23:16","22","0","0","0","0","0"
"AS","02/13/2024","0830","N915AK","SJC","14:45","14:54","310","296","9","15:15","21","0","0","0","0","0"
"AS","02/13/2024","0834","N428AS","PDX","12:28","12:36","341","327","8","13:03","27","0","0","0","0","0"
"AS","02/13/2024","0848","N707AL","SEA","23:59","00:06","355","326","7","00:31","25","0","0","0","0","0"
"AS","02/13/2024","0866","N440AS","LAX","16:26","16:27","333","324","1","16:46","19","0","0","0","0","0"
"AS","02/13/2024","0876","N931AK","SFO","15:20","16:24","311","297","64","16:49","25","50","0","0","0","0"
"AS","02/13/2024","0888","N956AK","SEA","07:00","06:56","355","334","-4","07:19","23","0","0","0","0","0"
"AS","02/13/2024","0892","N935AK","SAN","13:55","14:05","340","332","10","14:30","25","0","0","0","0","0"
"AS","02/14/2024","0802","N703AL","SEA","21:20","21:28","355","311","8","21:49","21","0","0","0","0","0"
"AS","02/14/2024","0804","N936AK","PAE","13:15","14:03","340","348","48","14:45","42","0","0","56","0","0"
"AS","02/14/2024","0816","N471AS","SEA","11:42","13:09","358","319","87","13:25","16","48","0","0","0","0"
"AS","02/14/2024","0828","N920AK","ANC","23:05","23:04","367","347","-1","23:27","23","0","0","0","0","0"
"AS","02/14/2024","0830","N469AS","SJC","14:45","14:34","310","304","-11","15:07","33","0","0","0","0","0"
"AS","02/14/2024","0834","N966AK","PDX","12:28","15:45","341","300","197","16:03","18","0","0","0","0","156"
"AS","02/14/2024","0848","N990AK","SEA","23:59","24:00","355","318","1","00:16","16","0","0","0","0","0"
"AS","02/14/2024","0866","N954AK","LAX","16:26","16:38","333","319","12","16:56","18","0","0","0","0","0"
"AS","02/14/2024","0876","N921AK","SFO","15:20","16:03","311","294","43","16:33","30","0","0","0","0","26"
"AS","02/14/2024","0888","N920AK","SEA","07:00","06:53","355","342","-7","07:18","25","0","0","0","0","0"
