Detailed Statistics Departures  
Origin Airport: Honolulu, HI: Daniel K Inouye International (HNL)
Airline: Alaska Airlines Inc. (AS)
Month(s): January
Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and 31
Year(s): 2023

Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport,Scheduled departure time,Actual departure time,Scheduled elapsed time (Minutes),Actual elapsed time (Minutes),Departure delay (Minutes),Wheels-off time,Taxi-Out time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
"AS","01/14/2023","0866","N487AS","LAX","16:15","16:08","335","319","-7","16:37","29","0","0","0","0","0"
"AS","01/14/2023","0876","N512AS","SFO","14:40","14:54","310","308","14","15:18","24","0","0","0","0","0"
"AS","01/14/2023","0888","N469AS","SEA","12:10","12:35","358","346","25","12:58","23","0","0","0","0","0"
"AS","01/14/2023","0896","N976AK","SEA","13:45","13:58","358","339","13","14:20","22","0","0","0","0","0"
"AS","01/15/2023","0802","N409AS","SEA","21:05","21:04","355","330","-1","21:21","17","0","0","0","0","0"
"AS","01/15/2023","0828","N403AS","ANC","23:45","00:05","368","343","20","00:20","15","0","0","0","0","0"
"AS","01/15/2023","0830","N918AK","SJC","12:50","12:49","315","299","-1","13:18","29","0","0","0","0","0"
"AS","01/15/2023","0834","N469AS","PDX","16:50","17:09","344","319","19","17:30","21","0","0","0","0","0"
"AS","01/15/2023","0848","N972AK","SEA","23:55","00:29","355","348","34","00:50","21","0","0","0","0","27"
"AS","01/15/2023","0852","N483AS","LAX","22:30","22:23","335","302","-7","22:46","23","0","0","0","0","0"
"AS","01/15/2023","0858","N570AS","PDX","22:20","22:28","335","324","8","22:52","24","0","0","0","0","0"
"AS","01/15/2023","0866","N924AK","LAX","16:15","16:55","335","315","40","17:16","21","20","0","0","0","0"
"AS","01/15/2023","0876","N557AS","SFO","14:40","15:19","310","300","39","15:42","23","29","0","0","0","0"
"AS","01/15/2023","0888","N933AK","SEA","12:10","12:59","358","344","49","13:25","26","0","0","0","0","35"
"AS","01/15/2023","0892","N468AS","SAN","15:15","15:51","336","349","36","16:25","34","36","0","13","0","0"
"AS","01/15/2023","0896","N935AK","SEA","13:45","14:33","358","347","48","14:58","25","37","0","0","0","0"
"AS","01/16/2023","0802","N442AS","SEA","21:05","21:10","355","336","5","21:38","28","0","0","0","0","0"
"AS","01/16/2023","0828","N291BT","ANC","23:45","00:06","368","369","21","00:34","28","0","0","1","0","21"
"AS","01/16/2023","0834","N975AK","PDX","16:50","16:48","344","318","-2","17:04","16","0","0","0","0","0"
"AS","01/16/2023","0848","N491AS","SEA","23:55","23:54","355","355","-1","00:15","21","0","0","0","0","0"
"AS","01/16/2023","0866","N472AS","LAX","16:15","16:08","335","316","-7","16:29","21","0","0","0","0","0"
"AS","01/16/2023","0876","N584AS","SFO","14:40","14:42","310","295","2","15:02","20","0","0","0","0","0"
"AS","01/16/2023","0888","N946AK","SEA","12:10","12:08","358","331","-2","12:24","16","0","0","0","0","0"
"AS","01/16/2023","0892","N594AS","SAN","15:15","15:18","336","311","3","15:34","16","0","0","0","0","0"
"AS","01/16/2023","0896","N935AK","SEA","13:45","13:43","358","341","-2","14:05","22","0","0","0","0","0"
"AS","01/17/2023","0802","N423AS","SEA","21:05","20:59","355","332","-6","21:23","24","0","0","0","0","0"
"AS","01/17/2023","0828","N459AS","ANC","23:45","23:42","368","353","-3","00:06","24","0","0","0","0","0"
"AS","01/17/2023","0830","N479AS","SJC","12:50","12:42","315","289","-8","12:59","17","0","0","0","0","0"
"AS","01/17/2023","0834","N491AS","PDX","16:50","00:00","344","0","0","00:00","0","0","0","0","0","0"
"AS","01/17/2023","0848","N419AS","SEA","23:55","00:08","355","351","13","00:32","24","0","0","0","0","0"
"AS","01/17/2023","0852","N929AK","LAX","22:30","22:41","335","328","11","23:09","28","0","0","0","0","0"
"AS","01/17/2023","0858","N924AK","PDX","22:20","22:25","335","321","5","22:48","23","0","0","0","0","0"
"AS","01/17/2023","0866","N975AK","LAX","16:15","16:40","335","310","25","17:02","22","0","0","0","0","0"
"AS","01/17/2023","0876","N486AS","SFO","14:40","14:34","310","305","-6","15:01","27","0","0","0","0","0"
"AS","01/17/2023","0888","N495AS","SEA","12:10","12:12","358","351","2","12:41","29","0","0","0","0","0"
"AS","01/17/2023","0892","N535AS","SAN","15:15","15:16","336","302","1","15:36","20","0","0","0","0","0"
"AS","01/17/2023","0896","N403AS","SEA","13:45","13:46","358","355","1","14:15","29","0","0","0","0","0"
"AS","01/18/2023","0802","N946AK","SEA","21:05","21:02","355","334","-3","21:19","17","0","0","0","0","0"
"AS","01/18/2023","0828","N487AS","ANC","23:45","23:45","368","339","0","00:06","21","0","0","0","0","0"
"AS","01/18/2023","0834","N478AS","PDX","16:50","16:55","344","322","5","17:12","17","0","0","0","0","0"
"AS","01/18/2023","0848","N419AS","SEA","23:55","23:59","355","353","4","00:20","21","0","0","0","0","0"
"AS","01/18/2023","0866","N929AK","LAX","16:15","16:10","335","320","-5","16:28","18","0","0","0","0","0"
"AS","01/18/2023","0876","N440AS","SFO","14:40","14:31","310","308","-9","14:54","23","0","0","0","0","0"
"AS","01/18/2023","0888","N468AS","SEA","12:10","12:06","358","340","-4","12:27","21","0","0","0","0","0"
"AS","01/18/2023","0892","N514AS","SAN","15:15","15:19","336","328","4","15:38","19","0","0","0","0","0"
"AS","01/18/2023","0896","N423AS","SEA","13:45","13:48","358","354","3","14:05","17","0","0","0","0","0"
"AS","01/19/2023","0802","N448AS","SEA","21:05","20:53","355","348","-12","21:16","23","0","0","0","0","0"
"AS","01/19/2023","0828","N479AS","ANC","23:45","23:59","368","368","14","00:20","21","0","0","0","0","0"
"AS","01/19/2023","0830","N403AS","SJC","12:50","12:42","315","312","-8","13:11","29","0","0","0","0","0"
"AS","01/19/2023","0834","N934AK","PDX","16:50","16:43","344","331","-7","17:03","20","0","0","0","0","0"
"AS","01/19/2023","0848","N933AK","SEA","23:55","00:11","355","356","16","00:37","26","0","0","1","0","16"
"AS","01/19/2023","0852","N949AK","LAX","22:30","22:33","335","332","3","22:51","18","0","0","0","0","0"
"AS","01/19/2023","0858","N491AS","PDX","22:20","22:11","335","322","-9","22:33","22","0","0","0","0","0"
"AS","01/19/2023","0866","N955AK","LAX","16:15","16:10","335","321","-5","16:32","22","0","0","0","0","0"
"AS","01/19/2023","0876","N952AK","SFO","14:40","14:42","310","303","2","15:00","18","0","0","0","0","0"
"AS","01/19/2023","0888","N291BT","SEA","12:10","12:44","358","352","34","13:06","22","28","0","0","0","0"
"AS","01/19/2023","0892","N494AS","SAN","15:15","17:15","336","325","120","17:35","20","0","0","0","0","109"
"AS","01/19/2023","0896","N942AK","SEA","13:45","14:24","358","357","39","14:46","22","38","0","0","0","0"
"AS","01/20/2023","0802","N453AS","SEA","21:05","21:07","355","382","2","21:35","28","0","0","29","0","0"
"AS","01/20/2023","0828","N467AS","ANC","23:45","23:35","368","359","-10","23:54","19","0","0","0","0","0"
"AS","01/20/2023","0834","N955AK","PDX","16:50","17:04","344","347","14","17:26","22","14","0","3","0","0"
"AS","01/20/2023","0848","N428AS","SEA","23:55","23:59","355","367","4","00:17","18","0","0","16","0","0"
"AS","01/20/2023","0866","N938AK","LAX","16:15","15:58","335","338","-17","16:30","32","0","0","0","0","0"
"AS","01/20/2023","0876","N926AK","SFO","14:40","14:33","310","309","-7","14:55","22","0","0","0","0","0"
"AS","01/20/2023","0888","N928AK","SEA","12:10","12:07","358","390","-3","13:00","53","0","0","29","0","0"
"AS","01/20/2023","0892","N535AS","SAN","15:15","15:00","336","331","-15","15:23","23","0","0","0","0","0"
"AS","01/20/2023","0896","N932AK","SEA","13:45","13:46","358","377","1","14:17","31","0","0","20","0","0"
"AS","01/21/2023","0802","N929AK","SEA","21:05","21:00","355","338","-5","21:22","22","0","0","0","0","0"
"AS","01/21/2023","0828","N942AK","ANC","23:45","23:56","368","345","11","00:14","18","0","0","0","0","0"
"AS","01/21/2023","0834","N919AK","PDX","16:50","17:43","344","339","53","18:05","22","0","0","0","0","48"
"AS","01/21/2023","0840","N588AS","SJC","15:15","15:31","315","325","16","15:48","17","16","0","10","0","0"
"AS","01/21/2023","0848","N934AK","SEA","23:55","23:52","355","361","-3","00:16","24","0","0","0","0","0"
"AS","01/21/2023","0852","N932AK","LAX","22:30","22:25","335","336","-5","22:46","21","0","0","0","0","0"
"AS","01/21/2023","0858","N955AK","PDX","22:20","22:15","335","330","-5","22:33","18","0","0","0","0","0"
"AS","01/21/2023","0864","N468AS","SAN","13:10","13:08","336","343","-2","13:34","26","0","0","0","0","0"
"AS","01/21/2023","0866","N921AK","LAX","16:15","16:30","335","342","15","16:53","23","15","0","7","0","0"
