Detailed Statistics Departures  
Origin Airport: Honolulu, HI: Daniel K Inouye International (HNL)
Airline: Alaska Airlines Inc. (AS)
Month(s): November
Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and 31
Year(s): 2023

Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport,Scheduled departure time,Actual departure time,Scheduled elapsed time (Minutes),Actual elapsed time (Minutes),Departure delay (Minutes),Wheels-off time,Taxi-Out time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
"AS","11/08/2023","0828","N948AK","ANC","23:00","22:46","362","378","-14","23:09","23","0","0","0","0","0"
"AS","11/08/2023","0830","N978AK","SJC","13:40","13:25","318","301","-15","13:47","22","0","0","0","0","0"
"AS","11/08/2023","0834","N929AK","PDX","16:40","16:35","339","322","-5","16:57","22","0","0","0","0","0"
"AS","11/08/2023","0848","N974AK","SEA","00:30","00:36","355","355","6","01:05","29","0","0","0","0","0"
"AS","11/08/2023","0866","N462AS","LAX","16:15","16:40","342","329","25","17:12","32","0","0","0","0","0"
"AS","11/08/2023","0876","N471AS","SFO","12:00","11:54","320","302","-6","12:18","24","0","0","0","0","0"
"AS","11/08/2023","0888","N918AK","SEA","11:35","11:39","359","348","4","12:11","32","0","0","0","0","0"
"AS","11/08/2023","0892","N941AK","SAN","14:19","14:11","342","355","-8","14:42","31","0","0","0","0","0"
"AS","11/08/2023","0896","N949AK","SEA","15:10","15:16","358","342","6","15:36","20","0","0","0","0","0"
"AS","11/09/2023","0802","N952AK","SEA","21:10","21:17","358","347","7","21:41","24","0","0","0","0","0"
"AS","11/09/2023","0804","N440AS","SFO","23:33","23:49","317","304","16","00:13","24","0","0","0","0","0"
"AS","11/09/2023","0816","N977AK","SEA","08:00","08:05","360","343","5","08:27","22","0","0","0","0","0"
"AS","11/09/2023","0828","N941AK","ANC","23:00","23:17","362","362","17","23:38","21","5","0","0","0","12"
"AS","11/09/2023","0830","N913AK","SJC","13:40","14:03","318","312","23","14:34","31","3","0","0","0","14"
"AS","11/09/2023","0834","N985AK","PDX","16:40","16:55","339","352","15","17:31","36","0","0","13","0","15"
"AS","11/09/2023","0848","N938AK","SEA","00:30","01:01","355","352","31","01:20","19","0","0","0","0","28"
"AS","11/09/2023","0866","N928AK","LAX","16:15","16:16","342","325","1","16:39","23","0","0","0","0","0"
"AS","11/09/2023","0876","N984AK","SFO","12:00","11:51","320","294","-9","12:10","19","0","0","0","0","0"
"AS","11/09/2023","0884","N917AK","SEA","11:35","11:36","359","344","1","11:59","23","0","0","0","0","0"
"AS","11/09/2023","0892","N915AK","SAN","14:19","14:11","342","333","-8","14:44","33","0","0","0","0","0"
"AS","11/09/2023","0896","N946AK","SEA","15:10","15:12","358","353","2","15:34","22","0","0","0","0","0"
"AS","11/10/2023","0802","N434AS","SEA","21:10","21:09","358","326","-1","21:28","19","0","0","0","0","0"
