Detailed Statistics Departures  
Origin Airport: Honolulu, HI: Daniel K Inouye International (HNL)
Airline: Alaska Airlines Inc. (AS)
Month(s): September
Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and 31
Year(s): 2023

Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport,Scheduled departure time,Actual departure time,Scheduled elapsed time (Minutes),Actual elapsed time (Minutes),Departure delay (Minutes),Wheels-off time,Taxi-Out time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
"AS","09/12/2023","0892","N943AK","SAN","13:20","13:18","336","318","-2","13:34","16","0","0","0","0","0"
"AS","09/12/2023","0896","N472AS","SEA","14:00","14:31","359","359","31","15:02","31","0","0","0","0","31"
"AS","09/13/2023","0802","N932AK","SEA","20:20","20:26","359","350","6","20:59","33","0","0","0","0","0"
"AS","09/13/2023","0804","N407AS","SFO","22:40","22:36","305","322","-4","23:13","37","0","0","0","0","0"
"AS","09/13/2023","0816","N935AK","SEA","07:00","06:48","354","356","-12","07:18","30","0","0","0","0","0"
"AS","09/13/2023","0828","N961AK","ANC","22:00","23:00","370","358","60","23:21","21","0","0","0","0","48"
"AS","09/13/2023","0830","N942AK","SJC","12:25","14:47","315","304","142","15:12","25","0","0","0","0","131"
"AS","09/13/2023","0834","N948AK","PDX","15:35","16:06","334","331","31","16:25","19","0","0","0","0","28"
"AS","09/13/2023","0848","N492AS","SEA","23:32","23:49","363","363","17","00:11","22","0","0","0","0","17"
"AS","09/13/2023","0866","N402AS","LAX","15:10","15:19","328","328","9","15:47","28","0","0","0","0","0"
"AS","09/13/2023","0876","N931AK","SFO","11:40","11:45","305","297","5","12:06","21","0","0","0","0","0"
"AS","09/13/2023","0888","N913AK","SEA","10:36","10:36","359","354","0","11:06","30","0","0","0","0","0"
"AS","09/13/2023","0892","N491AS","SAN","13:20","13:14","336","328","-6","13:39","25","0","0","0","0","0"
"AS","09/13/2023","0896","N469AS","SEA","14:00","13:59","359","351","-1","14:22","23","0","0","0","0","0"
"AS","09/14/2023","0802","N493AS","SEA","20:20","20:26","359","335","6","20:49","23","0","0","0","0","0"
"AS","09/14/2023","0804","N954AK","SFO","22:40","22:33","305","307","-7","23:01","28","0","0","0","0","0"
"AS","09/14/2023","0816","N919AK","SEA","07:00","06:56","354","341","-4","07:14","18","0","0","0","0","0"
"AS","09/14/2023","0828","N536AS","ANC","22:00","21:57","370","375","-3","22:18","21","0","0","0","0","0"
"AS","09/14/2023","0830","N960AK","SJC","12:25","12:19","315","304","-6","12:44","25","0","0","0","0","0"
"AS","09/14/2023","0834","N929AK","PDX","15:35","16:28","334","356","53","17:17","49","53","0","22","0","0"
"AS","09/14/2023","0848","N932AK","SEA","23:32","23:28","363","344","-4","23:58","30","0","0","0","0","0"
"AS","09/14/2023","0866","N423AS","LAX","15:10","15:05","328","337","-5","15:31","26","0","0","0","0","0"
"AS","09/14/2023","0876","N918AK","SFO","11:40","11:33","305","305","-7","11:58","25","0","0","0","0","0"
"AS","09/14/2023","0888","N966AK","SEA","10:36","10:42","359","338","6","11:02","20","0","0","0","0","0"
"AS","09/14/2023","0892","N913AK","SAN","13:20","13:13","336","342","-7","13:53","40","0","0","0","0","0"
"AS","09/14/2023","0896","N948AK","SEA","14:00","14:03","359","371","3","14:31","28","0","0","15","0","0"
"AS","09/15/2023","0802","N479AS","SEA","20:20","20:15","359","345","-5","20:37","22","0","0","0","0","0"
"AS","09/15/2023","0804","N969AK","SFO","22:40","22:40","305","294","0","22:57","17","0","0","0","0","0"
"AS","09/15/2023","0816","N934AK","SEA","07:00","06:56","354","347","-4","07:26","30","0","0","0","0","0"
"AS","09/15/2023","0828","N491AS","ANC","22:00","22:08","370","0","8","22:32","24","0","0","0","0","0"
"AS","09/15/2023","0830","N972AK","SJC","12:25","12:45","315","297","20","13:04","19","0","0","0","0","0"
"AS","09/15/2023","0834","N919AK","PDX","15:35","16:12","334","330","37","16:37","25","33","0","0","0","0"
"AS","09/15/2023","0848","N468AS","SEA","23:32","23:40","363","349","8","23:59","19","0","0","0","0","0"
"AS","09/15/2023","0866","N933AK","LAX","15:10","16:02","328","316","52","16:21","19","40","0","0","0","0"
"AS","09/15/2023","0876","N936AK","SFO","11:40","11:42","305","293","2","12:03","21","0","0","0","0","0"
"AS","09/15/2023","0888","N469AS","SEA","10:36","10:46","359","349","10","11:14","28","0","0","0","0","0"
"AS","09/15/2023","0892","N413AS","SAN","13:20","13:21","336","319","1","13:39","18","0","0","0","0","0"
"AS","09/15/2023","0896","N593AS","SEA","14:00","14:27","359","352","27","14:48","21","0","0","0","0","20"
"AS","09/16/2023","0802","N431AS","SEA","20:20","20:12","359","376","-8","20:45","33","0","0","0","0","0"
"AS","09/16/2023","0804","N956AK","SFO","22:40","22:26","305","328","-14","23:03","37","0","0","0","0","0"
"AS","09/16/2023","0816","N960AK","SEA","07:00","07:23","354","372","23","07:43","20","23","0","18","0","0"
"AS","09/16/2023","0828","N564AS","ANC","22:00","21:55","370","361","-5","22:13","18","0","0","0","0","0"
"AS","09/16/2023","0830","N967AK","SJC","12:25","12:41","315","308","16","13:08","27","0","0","0","0","0"
"AS","09/16/2023","0834","N942AK","PDX","15:35","15:46","334","361","11","16:09","23","5","0","27","0","6"
"AS","09/16/2023","0848","N984AK","SEA","23:32","23:36","363","373","4","23:57","21","0","0","0","0","0"
"AS","09/16/2023","0866","N979AK","LAX","15:10","15:05","328","337","-5","15:28","23","0","0","0","0","0"
"AS","09/16/2023","0876","N469AS","SFO","11:40","11:51","305","318","11","12:26","35","11","0","13","0","0"
"AS","09/16/2023","0888","N461AS","SEA","10:36","16:22","359","394","346","16:52","30","346","0","35","0","0"
"AS","09/16/2023","0892","N983AK","SAN","13:20","13:38","336","319","18","14:01","23","0","0","0","0","0"
"AS","09/16/2023","0896","N921AK","SEA","14:00","15:29","359","368","89","15:51","22","0","0","98","0","0"
"AS","09/17/2023","0802","N973AK","SEA","20:20","20:13","359","360","-7","20:34","21","0","0","0","0","0"
"AS","09/17/2023","0804","N403AS","SFO","22:40","22:30","305","331","-10","22:56","26","0","0","16","0","0"
"AS","09/17/2023","0816","N972AK","SEA","07:00","07:04","354","378","4","07:30","26","0","0","28","0","0"
"AS","09/17/2023","0828","N517AS","ANC","22:00","21:40","370","350","-20","22:03","23","0","0","0","0","0"
"AS","09/17/2023","0830","N921AK","SJC","12:25","12:16","315","327","-9","12:43","27","0","0","0","0","0"
"AS","09/17/2023","0834","N479AS","PDX","15:35","15:24","334","350","-11","15:45","21","0","0","0","0","0"
"AS","09/17/2023","0848","N569AS","SEA","23:32","00:06","363","371","34","00:31","25","34","0","8","0","0"
"AS","09/17/2023","0866","N990AK","LAX","15:10","15:22","328","311","12","15:41","19","0","0","0","0","0"
"AS","09/17/2023","0876","N913AK","SFO","11:40","11:40","305","328","0","12:05","25","0","0","23","0","0"
"AS","09/17/2023","0888","N952AK","SEA","10:36","10:46","359","356","10","11:02","16","0","0","0","0","0"
"AS","09/17/2023","0892","N933AK","SAN","13:20","13:15","336","311","-5","13:34","19","0","0","0","0","0"
"AS","09/17/2023","0896","N976AK","SEA","14:00","13:52","359","371","-8","14:17","25","0","0","0","0","0"
"AS","09/18/2023","0802","N949AK","SEA","20:20","20:15","359","351","-5","20:34","19","0","0","0","0","0"
"AS","09/18/2023","0804","N919AK","SFO","22:40","22:34","305","332","-6","22:55","21","0","0","21","0","0"
"AS","09/18/2023","0816","N967AK","SEA","07:00","07:48","354","384","48","08:29","41","48","0","30","0","0"
"AS","09/18/2023","0828","N948AK","ANC","22:00","21:48","370","337","-12","22:06","18","0","0","0","0","0"
"AS","09/18/2023","0830","N937AK","SJC","12:25","12:20","315","328","-5","12:43","23","0","0","0","0","0"
"AS","09/18/2023","0834","N956AK","PDX","15:35","15:45","334","342","10","16:04","19","0","10","8","0","0"
"AS","09/18/2023","0848","N954AK","SEA","23:32","23:33","363","365","1","23:59","26","0","0","0","0","0"
