carrier_code,date,flight_number,tail_number,destination_airport,scheduled_departure_time,actual_departure_time,scheduled_elapsed_time,actual_elapsed_time,departure_delay,wheels_off_time,taxi_out_time,delay_carrier,delay_weather,delay_national_aviation_system,delay_security,delay_late_aircraft_arrival
AS,2024-04-12,834,N495AS,PDX,13:04:00,13:10:00,333,346,6,13:33:00,23,0,0,13,0,6
AS,2024-04-12,848,N513AS,SEA,23:25:00,23:23:00,350,358,-2,23:45:00,22,0,0,0,0,0
AS,2024-04-12,849,N457AS,PAE,14:34:00,14:22:00,345,356,-12,14:45:00,23,0,0,0,0,0
AS,2024-04-12,866,N703AL,LAX,15:29:00,15:29:00,330,328,0,15:55:00,26,0,0,0,0,0
AS,2024-04-12,876,N486AS,SFO,12:15:00,12:44:00,315,308,29,13:11:00,27,0,0,0,0,22
AS,2024-04-12,888,N926AK,SEA,07:00:00,06:50:00,357,369,-10,07:15:00,25,0,0,0,0,0
AS,2024-04-12,892,N918AK,SAN,10:45:00,10:40:00,340,331,-5,11:10:00,30,0,0,0,0,0
AS,2024-04-12,896,N291BT,SEA,15:59:00,15:47:00,344,370,-12,16:19:00,32,0,0,0,0,0
AS,2024-04-13,802,N461AS,SEA,20:22:00,20:16:00,344,342,-6,20:34:00,18,0,0,0,0,0
AS,2024-04-13,816,N478AS,SEA,11:15:00,11:10:00,358,352,-5,11:32:00,22,0,0,0,0,0
AS,2024-04-13,828,N982AK,ANC,22:02:00,21:59:00,377,341,-3,22:15:00,16,0,0,0,0,0
AS,2024-04-13,830,N915AK,SJC,14:00:00,13:58:00,317,312,-2,14:21:00,23,0,0,0,0,0
AS,2024-04-13,831,N453AS,PAE,12:15:00,12:11:00,340,351,-4,12:27:00,16,0,0,0,0,0
AS,2024-04-13,834,N409AS,PDX,13:04:00,12:54:00,333,360,-10,13:37:00,43,0,0,17,0,0
AS,2024-04-13,842,N921AK,SFO,14:34:00,14:29:00,315,312,-5,14:49:00,20,0,0,0,0,0
AS,2024-04-13,848,N581AS,SEA,23:25:00,23:11:00,350,346,-14,23:29:00,18,0,0,0,0,0
AS,2024-04-13,866,N969AK,LAX,15:29:00,17:26:00,330,316,117,17:49:00,23,0,0,0,0,103
AS,2024-04-13,888,N912AK,SEA,07:00:00,06:53:00,357,368,-7,07:16:00,23,0,0,0,0,0
AS,2024-04-13,892,N990AK,SAN,10:45:00,10:33:00,340,321,-12,10:55:00,22,0,0,0,0,0
AS,2024-04-13,896,N435AS,SEA,15:59:00,15:52:00,344,352,-7,16:13:00,21,0,0,0,0,0
AS,2024-04-14,802,N291BT,SEA,20:22:00,20:32:00,344,332,10,20:48:00,16,0,0,0,0,0
AS,2024-04-14,816,N703AL,SEA,11:15:00,11:13:00,358,350,-2,11:32:00,19,0,0,0,0,0
AS,2024-04-14,828,N506AS,ANC,21:51:00,21:43:00,377,335,-8,22:08:00,25,0,0,0,0,0
AS,2024-04-14,830,N960AK,SJC,14:00:00,13:58:00,317,303,-2,14:26:00,28,0,0,0,0,0
AS,2024-04-14,834,N936AK,PDX,13:04:00,13:12:00,333,319,8,13:27:00,15,0,0,0,0,0
AS,2024-04-14,848,N472AS,SEA,23:25:00,23:27:00,350,338,2,23:46:00,19,0,0,0,0,0
AS,2024-04-14,849,N487AS,PAE,14:34:00,14:41:00,345,350,7,15:02:00,21,0,0,0,0,0
AS,2024-04-14,866,N921AK,LAX,15:29:00,16:07:00,330,322,38,16:35:00,28,0,0,2,0,28
AS,2024-04-14,876,N919AK,SFO,12:15:00,12:10:00,315,304,-5,12:32:00,22,0,0,0,0,0
AS,2024-04-14,888,N491AS,SEA,07:00:00,07:09:00,357,336,9,07:26:00,17,0,0,0,0,0
AS,2024-04-14,892,N933AK,SAN,10:45:00,10:39:00,340,318,-6,10:56:00,17,0,0,0,0,0
AS,2024-04-14,896,N952AK,SEA,15:59:00,15:52:00,344,343,-7,16:18:00,26,0,0,0,0,0
AS,2024-04-15,532,N962AK,SEA,15:59:00,16:00:00,350,330,1,16:22:00,22,0,0,0,0,0
AS,2024-04-15,802,N434AS,SEA,20:22:00,20:25:00,344,317,3,20:39:00,14,0,0,0,0,0
AS,2024-04-15,816,N703AL,SEA,11:15:00,11:10:00,358,317,-5,11:25:00,15,0,0,0,0,0
AS,2024-04-15,828,N592AS,ANC,21:51:00,21:40:00,377,371,-11,22:02:00,22,0,0,0,0,0
AS,2024-04-15,830,N448AS,SJC,14:00:00,14:09:00,317,301,9,14:25:00,16,0,0,0,0,0
AS,2024-04-15,834,N947AK,PDX,13:04:00,13:01:00,333,329,-3,13:26:00,25,0,0,0,0,0
AS,2024-04-15,848,N495AS,SEA,23:25:00,23:19:00,350,326,-6,23:34:00,15,0,0,0,0,0
AS,2024-04-15,849,N933AK,PAE,14:34:00,14:34:00,345,332,0,15:00:00,26,0,0,0,0,0
AS,2024-04-15,866,N975AK,LAX,15:29:00,16:30:00,330,311,61,16:53:00,23,0,0,0,0,42
